Supplier,Transporter,Week,Shipment_Qty
S332,T001,20,0.0
S332,T001,21,0.0
S332,T001,22,0.0
S332,T001,23,0.0
S332,T001,24,0.0
S332,T002,1,0.0
S332,T002,2,0.0
S332,T002,3,0.0
S332,T002,4,0.0
S332,T002,5,0.0
S332,T002,6,0.0
S332,T002,7,0.0
S332,T002,8,0.0
S332,T002,9,0.0
S332,T002,10,0.0
S332,T002,11,0.0
S332,T002,12,0.0
S332,T002,13,0.0
S332,T002,14,0.0
S332,T002,15,0.0
S332,T002,16,0.0
S332,T002,17,0.0
S332,T002,18,0.0
S332,T002,19,0.0
S332,T002,20,0.0
S332,T002,21,1130.0
S332,T002,22,0.0
S332,T002,23,0.0
S332,T002,24,0.0
S332,T003,1,0.0
S332,T003,2,0.0
S332,T003,3,0.0
S332,T003,4,0.0
S332,T003,5,0.0
S332,T003,6,0.0
S332,T003,7,0.0
S332,T003,8,1130.0
S332,T003,9,0.0
S332,T003,10,0.0
S332,T003,11,0.0
S332,T003,12,0.0
S332,T003,13,0.0
S332,T003,14,0.0
S332,T003,15,0.0
S332,T003,16,0.0
S332,T003,17,0.0
S332,T003,18,0.0
S332,T003,19,0.0
S332,T003,20,0.0
S332,T003,21,0.0
S332,T003,22,0.0
S332,T003,23,0.0
S332,T003,24,1130.0
S332,T004,1,0.0
S332,T004,2,0.0
S332,T004,3,0.0
S332,T004,4,0.0
S332,T004,5,1130.0
S332,T004,6,385.0
S332,T004,7,0.0
S332,T004,8,0.0
S332,T004,9,0.0
S332,T004,10,0.0
S332,T004,11,1130.0
S332,T004,12,0.0
S332,T004,13,1130.0
S332,T004,14,0.0
S332,T004,15,1130.0
S332,T004,16,0.0
S332,T004,17,1130.0
S332,T004,18,0.0
S332,T004,19,0.0
S332,T004,20,0.0
S332,T004,21,0.0
S332,T004,22,0.0
S332,T004,23,0.0
S332,T004,24,0.0
S332,T005,1,0.0
S332,T005,2,0.0
S332,T005,3,0.0
S332,T005,4,0.0
S332,T005,5,0.0
S332,T005,6,0.0
S332,T005,7,0.0
S332,T005,8,0.0
S332,T005,9,0.0
S332,T005,10,1130.0
S332,T005,11,0.0
S332,T005,12,0.0
S332,T005,13,0.0
S332,T005,14,0.0
S332,T005,15,0.0
S332,T005,16,0.0
S332,T005,17,0.0
S332,T005,18,371.0
S332,T005,19,0.0
S332,T005,20,0.0
S332,T005,21,0.0
S332,T005,22,0.0
S332,T005,23,0.0
S332,T005,24,0.0
S332,T006,1,0.0
S332,T006,2,0.0
S332,T006,3,0.0
S332,T006,4,0.0
S332,T006,5,0.0
S332,T006,6,0.0
S332,T006,7,0.0
S332,T006,8,0.0
S332,T006,9,0.0
S332,T006,10,0.0
S332,T006,11,0.0
S332,T006,12,0.0
S332,T006,13,0.0
S332,T006,14,0.0
S332,T006,15,0.0
S332,T006,16,0.0
S332,T006,17,0.0
S332,T006,18,759.0
S332,T006,19,0.0
S332,T006,20,1130.0
S332,T006,21,0.0
S332,T006,22,0.0
S332,T006,23,0.0
S332,T006,24,0.0
S332,T007,1,0.0
S332,T007,2,1130.0
S332,T007,3,0.0
S332,T007,4,1130.0
S332,T007,5,0.0
S332,T007,6,0.0
S332,T007,7,0.0
S332,T007,8,0.0
S332,T007,9,1130.0
S332,T007,10,0.0
S332,T007,11,0.0
S332,T007,12,0.0
S332,T007,13,0.0
S332,T007,14,0.0
S332,T007,15,0.0
S332,T007,16,0.0
S332,T007,17,0.0
S332,T007,18,0.0
S332,T007,19,0.0
S332,T007,20,0.0
S332,T007,21,0.0
S332,T007,22,0.0
S332,T007,23,1130.0
S332,T007,24,0.0
S332,T008,1,0.0
S332,T008,2,0.0
S332,T008,3,1130.0
S332,T008,4,0.0
S332,T008,5,0.0
S332,T008,6,0.0
S332,T008,7,0.0
S332,T008,8,0.0
S332,T008,9,0.0
S332,T008,10,0.0
S332,T008,11,0.0
S332,T008,12,0.0
S332,T008,13,0.0
S332,T008,14,236.0
S332,T008,15,0.0
S332,T008,16,0.0
S332,T008,17,0.0
S332,T008,18,0.0
S332,T008,19,1130.0
S332,T008,20,0.0
S332,T008,21,0.0
S332,T008,22,1130.0
S332,T008,23,0.0
S332,T008,24,0.0
S105,T001,1,0.0
S105,T001,2,0.0
S105,T001,3,331.0
S105,T001,4,0.0
S105,T001,5,0.0
S105,T001,6,0.0
S105,T001,7,1182.0
S105,T001,8,0.0
S105,T001,9,0.0
S105,T001,10,0.0
S105,T001,11,0.0
S105,T001,12,0.0
S105,T001,13,0.0
S105,T001,14,0.0
S105,T001,15,0.0
S105,T001,16,0.0
S105,T001,17,1182.0
S105,T001,18,0.0
S105,T001,19,0.0
S105,T001,20,0.0
S105,T001,21,0.0
S105,T001,22,0.0
S105,T001,23,0.0
S105,T001,24,0.0
S105,T002,1,0.0
S105,T002,2,0.0
S105,T002,3,851.0
S105,T002,4,0.0
S105,T002,5,1182.0
S105,T002,6,0.0
S105,T002,7,0.0
S105,T002,8,0.0
S105,T002,9,1182.0
S105,T002,10,1182.0
S105,T002,11,1182.0
S105,T002,12,303.0
S105,T002,13,0.0
S105,T002,14,0.0
S105,T002,15,0.0
S105,T002,16,1182.0
S105,T002,17,0.0
S105,T002,18,0.0
S105,T002,19,0.0
S105,T002,20,0.0
S105,T002,21,0.0
S105,T002,22,0.0
S105,T002,23,0.0
S105,T002,24,0.0
S105,T003,1,0.0
S105,T003,2,0.0
S105,T003,3,0.0
S105,T003,4,0.0
S105,T003,5,0.0
S105,T003,6,0.0
S105,T003,7,0.0
S105,T003,8,0.0
S105,T003,9,0.0
S105,T003,10,0.0
S105,T003,11,0.0
S105,T003,12,0.0
S105,T003,13,0.0
S105,T003,14,0.0
S105,T003,15,0.0
S105,T003,16,0.0
S105,T003,17,0.0
S105,T003,18,0.0
S105,T003,19,0.0
S105,T003,20,0.0
S105,T003,21,1182.0
S105,T003,22,0.0
S105,T003,23,0.0
S105,T003,24,0.0
S105,T004,1,0.0
S105,T004,2,0.0
S105,T004,3,0.0
S105,T004,4,0.0
S105,T004,5,0.0
S105,T004,6,0.0
S105,T004,7,0.0
S105,T004,8,0.0
S105,T004,9,0.0
S105,T004,10,0.0
S105,T004,11,0.0
S105,T004,12,0.0
S105,T004,13,0.0
S105,T004,14,0.0
S105,T004,15,0.0
S105,T004,16,0.0
S105,T004,17,0.0
S105,T004,18,0.0
S105,T004,19,0.0
S105,T004,20,1182.0
S105,T004,21,0.0
S105,T004,22,0.0
S105,T004,23,0.0
S105,T004,24,1182.0
S105,T005,1,0.0
S105,T005,2,0.0
S105,T005,3,0.0
S105,T005,4,0.0
S105,T005,5,0.0
S105,T005,6,0.0
S105,T005,7,0.0
S105,T005,8,1182.0
S105,T005,9,0.0
S105,T005,10,0.0
S105,T005,11,0.0
S105,T005,12,0.0
S105,T005,13,0.0
S105,T005,14,0.0
S105,T005,15,0.0
S105,T005,16,0.0
S105,T005,17,0.0
S105,T005,18,1182.0
S105,T005,19,0.0
S105,T005,20,0.0
S105,T005,21,0.0
S105,T005,22,0.0
S105,T005,23,1182.0
S105,T005,24,0.0
S105,T006,1,0.0
S105,T006,2,0.0
S105,T006,3,0.0
S105,T006,4,1182.0
S105,T006,5,0.0
S105,T006,6,0.0
S105,T006,7,0.0
S105,T006,8,0.0
S105,T006,9,0.0
S105,T006,10,0.0
S105,T006,11,0.0
S105,T006,12,0.0
S105,T006,13,0.0
S105,T006,14,0.0
S105,T006,15,0.0
S105,T006,16,0.0
S105,T006,17,0.0
S105,T006,18,0.0
S105,T006,19,1182.0
S105,T006,20,0.0
S105,T006,21,0.0
S105,T006,22,1182.0
S105,T006,23,0.0
S105,T006,24,0.0
S105,T007,1,0.0
S105,T007,2,233.0
S105,T007,3,0.0
S105,T007,4,0.0
S105,T007,5,0.0
S105,T007,6,0.0
S105,T007,7,0.0
S105,T007,8,0.0
S105,T007,9,0.0
S105,T007,10,0.0
S105,T007,11,0.0
S105,T007,12,0.0
S105,T007,13,1182.0
S105,T007,14,0.0
S105,T007,15,0.0
S105,T007,16,0.0
S105,T007,17,0.0
S105,T007,18,0.0
S105,T007,19,0.0
S105,T007,20,0.0
S105,T007,21,0.0
S105,T007,22,0.0
S105,T007,23,0.0
S105,T007,24,0.0
S105,T008,1,0.0
S105,T008,2,0.0
S105,T008,3,0.0
S105,T008,4,0.0
S105,T008,5,0.0
S105,T008,6,0.0
S105,T008,7,0.0
S105,T008,8,0.0
S105,T008,9,0.0
S105,T008,10,0.0
S105,T008,11,0.0
S105,T008,12,0.0
S105,T008,13,0.0
S105,T008,14,1182.0
S105,T008,15,1182.0
S105,T008,16,0.0
S105,T008,17,0.0
S105,T008,18,0.0
S105,T008,19,0.0
S105,T008,20,0.0
S105,T008,21,0.0
S105,T008,22,0.0
S105,T008,23,0.0
S105,T008,24,0.0
S301,T001,1,0.0
S301,T001,2,0.0
S301,T001,3,0.0
S301,T001,4,0.0
S301,T001,5,0.0
S301,T001,6,0.0
S301,T001,7,0.0
S301,T001,8,0.0
S301,T001,9,0.0
S301,T001,10,0.0
S301,T001,11,0.0
S301,T001,12,0.0
S301,T001,13,0.0
S301,T001,14,0.0
S301,T001,15,0.0
S301,T001,16,0.0
S301,T001,17,0.0
S301,T001,18,0.0
S301,T001,19,1178.0
S301,T001,20,0.0
S301,T001,21,0.0
S301,T001,22,0.0
S301,T001,23,1178.0
S301,T001,24,0.0
S301,T002,1,1178.0
S301,T002,2,1178.0
S301,T002,3,0.0
S301,T002,4,0.0
S301,T002,5,0.0
S301,T002,6,0.0
S301,T002,7,0.0
S301,T002,8,0.0
S301,T002,9,0.0
S301,T002,10,0.0
S301,T002,11,0.0
S301,T002,12,1178.0
S301,T002,13,0.0
S301,T002,14,0.0
S301,T002,15,0.0
S301,T002,16,0.0
S301,T002,17,0.0
S301,T002,18,0.0
S301,T002,19,0.0
S301,T002,20,0.0
S301,T002,21,0.0
S301,T002,22,0.0
S301,T002,23,0.0
S301,T002,24,0.0
S301,T003,1,0.0
S301,T003,2,0.0
S301,T003,3,0.0
S301,T003,4,0.0
S301,T003,5,0.0
S301,T003,6,1178.0
S301,T003,7,0.0
S301,T003,8,1178.0
S301,T003,9,0.0
S301,T003,10,0.0
S301,T003,11,0.0
S301,T003,12,0.0
S301,T003,13,0.0
S301,T003,14,0.0
S301,T003,15,0.0
S301,T003,16,0.0
S301,T003,17,0.0
S301,T003,18,1178.0
S301,T003,19,0.0
S301,T003,20,0.0
S301,T003,21,0.0
S301,T003,22,0.0
S301,T003,23,0.0
S301,T003,24,0.0
S301,T004,1,0.0
S301,T004,2,0.0
S301,T004,3,0.0
S301,T004,4,0.0
S301,T004,5,0.0
S301,T004,6,0.0
S301,T004,7,0.0
S301,T004,8,0.0
S301,T004,9,0.0
S301,T004,10,0.0
S301,T004,11,0.0
S301,T004,12,0.0
S301,T004,13,0.0
S301,T004,14,0.0
S301,T004,15,0.0
S301,T004,16,0.0
S301,T004,17,0.0
S301,T004,18,0.0
S301,T004,19,0.0
S301,T004,20,933.0
S301,T004,21,332.0
S301,T004,22,0.0
S301,T004,23,0.0
S301,T004,24,0.0
S301,T005,1,0.0
S301,T005,2,0.0
S301,T005,3,0.0
S301,T005,4,0.0
S301,T005,5,1178.0
S301,T005,6,0.0
S301,T005,7,0.0
S301,T005,8,0.0
S301,T005,9,1178.0
S301,T005,10,1178.0
S301,T005,11,1178.0
S301,T005,12,0.0
S301,T005,13,0.0
S301,T005,14,0.0
S301,T005,15,0.0
S301,T005,16,0.0
S301,T005,17,0.0
S301,T005,18,0.0
S301,T005,19,0.0
S301,T005,20,0.0
S301,T005,21,0.0
S301,T005,22,0.0
S301,T005,23,0.0
S301,T005,24,0.0
S301,T006,1,0.0
S301,T006,2,0.0
S301,T006,3,1178.0
S301,T006,4,0.0
S301,T006,5,0.0
S301,T006,6,0.0
S301,T006,7,0.0
S301,T006,8,0.0
S301,T006,9,0.0
S301,T006,10,0.0
S301,T006,11,0.0
S301,T006,12,0.0
S301,T006,13,0.0
S301,T006,14,1178.0
S301,T006,15,0.0
S301,T006,16,0.0
S301,T006,17,0.0
S301,T006,18,0.0
S301,T006,19,0.0
S301,T006,20,0.0
S301,T006,21,0.0
S301,T006,22,0.0
S301,T006,23,0.0
S301,T006,24,0.0
S301,T007,1,0.0
S301,T007,2,0.0
S301,T007,3,0.0
S301,T007,4,0.0
S301,T007,5,0.0
S301,T007,6,0.0
S301,T007,7,0.0
S301,T007,8,0.0
S301,T007,9,0.0
S301,T007,10,0.0
S301,T007,11,0.0
S301,T007,12,0.0
S301,T007,13,0.0
S301,T007,14,0.0
S301,T007,15,0.0
S301,T007,16,1178.0
S301,T007,17,1160.0
S301,T007,18,0.0
S301,T007,19,0.0
S301,T007,20,0.0
S301,T007,21,846.0
S301,T007,22,1178.0
S301,T007,23,0.0
S301,T007,24,0.0
S301,T008,1,0.0
S301,T008,2,0.0
S301,T008,3,0.0
S301,T008,4,1178.0
S301,T008,5,0.0
S301,T008,6,0.0
S301,T008,7,1178.0
S301,T008,8,0.0
S301,T008,9,0.0
S301,T008,10,0.0
S301,T008,11,0.0
S301,T008,12,0.0
S301,T008,13,0.0
S301,T008,14,0.0
S301,T008,15,0.0
S301,T008,16,0.0
S301,T008,17,0.0
S301,T008,18,0.0
S301,T008,19,0.0
S301,T008,20,245.0
S301,T008,21,0.0
S301,T008,22,0.0
S301,T008,23,0.0
S301,T008,24,0.0
S066,T001,1,0.0
S066,T001,2,0.0
S066,T001,3,0.0
S066,T001,4,0.0
S066,T001,5,0.0
S066,T001,6,0.0
S066,T001,7,1116.0
S066,T001,8,1116.0
S066,T001,9,0.0
S066,T001,10,0.0
S066,T001,11,0.0
S066,T001,12,1116.0
S066,T001,13,0.0
S066,T001,14,0.0
S066,T001,15,0.0
S066,T001,16,0.0
S066,T001,17,1116.0
S066,T001,18,0.0
S066,T001,19,0.0
S066,T001,20,0.0
S066,T001,21,0.0
S066,T001,22,0.0
S066,T001,23,0.0
S066,T001,24,0.0
S066,T002,1,0.0
S066,T002,2,0.0
S066,T002,3,1116.0
S066,T002,4,0.0
S066,T002,5,0.0
S066,T002,6,0.0
S066,T002,7,0.0
S066,T002,8,0.0
S066,T002,9,0.0
S066,T002,10,0.0
S066,T002,11,0.0
S066,T002,12,0.0
S066,T002,13,0.0
S066,T002,14,1116.0
S066,T002,15,0.0
S066,T002,16,1116.0
S066,T002,17,0.0
S066,T002,18,0.0
S066,T002,19,0.0
S066,T002,20,0.0
S066,T002,21,0.0
S066,T002,22,0.0
S066,T002,23,1116.0
S066,T002,24,0.0
S066,T003,1,0.0
S066,T003,2,0.0
S066,T003,3,0.0
S066,T003,4,0.0
S066,T003,5,0.0
S066,T003,6,0.0
S066,T003,7,0.0
S066,T003,8,0.0
S066,T003,9,0.0
S066,T003,10,0.0
S066,T003,11,0.0
S066,T003,12,0.0
S066,T003,13,0.0
S066,T003,14,0.0
S066,T003,15,0.0
S066,T003,16,0.0
S066,T003,17,0.0
S066,T003,18,0.0
S066,T003,19,1047.0
S066,T003,20,0.0
S066,T003,21,0.0
S066,T003,22,0.0
S066,T003,23,0.0
S066,T003,24,0.0
S066,T004,1,1116.0
S066,T004,2,0.0
S066,T004,3,0.0
S066,T004,4,1116.0
S066,T004,5,0.0
S066,T004,6,0.0
S066,T004,7,0.0
S066,T004,8,0.0
S066,T004,9,0.0
S066,T004,10,0.0
S066,T004,11,0.0
S066,T004,12,0.0
S066,T004,13,0.0
S066,T004,14,0.0
S066,T004,15,0.0
S066,T004,16,0.0
S066,T004,17,0.0
S066,T004,18,401.0
S066,T004,19,0.0
S066,T004,20,0.0
S066,T004,21,1116.0
S066,T004,22,0.0
S066,T004,23,0.0
S066,T004,24,0.0
S066,T005,1,0.0
S066,T005,2,0.0
S066,T005,3,0.0
S066,T005,4,0.0
S066,T005,5,0.0
S066,T005,6,0.0
S066,T005,7,0.0
S066,T005,8,0.0
S066,T005,9,1116.0
S066,T005,10,0.0
S066,T005,11,0.0
S066,T005,12,0.0
S066,T005,13,678.0
S066,T005,14,0.0
S066,T005,15,0.0
S066,T005,16,0.0
S066,T005,17,0.0
S066,T005,18,0.0
S066,T005,19,0.0
S066,T005,20,0.0
S066,T005,21,0.0
S066,T005,22,0.0
S066,T005,23,0.0
S066,T005,24,0.0
S066,T006,1,0.0
S066,T006,2,0.0
S066,T006,3,0.0
S066,T006,4,0.0
S066,T006,5,0.0
S066,T006,6,0.0
S066,T006,7,0.0
S066,T006,8,0.0
S066,T006,9,0.0
S066,T006,10,0.0
S066,T006,11,0.0
S066,T006,12,0.0
S066,T006,13,388.0
S066,T006,14,0.0
S066,T006,15,1116.0
S066,T006,16,0.0
S066,T006,17,0.0
S066,T006,18,0.0
S066,T006,19,0.0
S066,T006,20,0.0
S066,T006,21,0.0
S066,T006,22,0.0
S066,T006,23,0.0
S066,T006,24,0.0
S066,T007,1,0.0
S066,T007,2,0.0
S066,T007,3,0.0
S066,T007,4,0.0
S066,T007,5,0.0
S066,T007,6,1116.0
S066,T007,7,0.0
S066,T007,8,0.0
S066,T007,9,0.0
S066,T007,10,319.0
S066,T007,11,1116.0
S066,T007,12,0.0
S066,T007,13,0.0
S066,T007,14,0.0
S066,T007,15,0.0
S066,T007,16,0.0
S066,T007,17,0.0
S066,T007,18,0.0
S066,T007,19,0.0
S066,T007,20,0.0
S066,T007,21,0.0
S066,T007,22,0.0
S066,T007,23,0.0
S066,T007,24,0.0
S066,T008,1,0.0
S066,T008,2,1116.0
S066,T008,3,0.0
S066,T008,4,0.0
S066,T008,5,0.0
S066,T008,6,0.0
S066,T008,7,0.0
S066,T008,8,0.0
S066,T008,9,0.0
S066,T008,10,0.0
S066,T008,11,0.0
S066,T008,12,0.0
S066,T008,13,0.0
S066,T008,14,0.0
S066,T008,15,0.0
S066,T008,16,0.0
S066,T008,17,0.0
S066,T008,18,715.0
S066,T008,19,0.0
S066,T008,20,0.0
S066,T008,21,0.0
S066,T008,22,0.0
S066,T008,23,0.0
S066,T008,24,0.0
S054,T001,1,0.0
S054,T001,2,0.0
S054,T001,3,0.0
S054,T001,4,0.0
S054,T001,5,0.0
S054,T001,6,0.0
S054,T001,7,0.0
S054,T001,8,0.0
S054,T001,9,0.0
S054,T001,10,78.0
S054,T001,11,0.0
S054,T001,12,0.0
S054,T001,13,0.0
S054,T001,14,0.0
S054,T001,15,0.0
S054,T001,16,0.0
S054,T001,17,0.0
S054,T001,18,0.0
S054,T001,19,0.0
S054,T001,20,0.0
S054,T001,21,0.0
S054,T001,22,0.0
S054,T001,23,0.0
S054,T001,24,0.0
S054,T002,1,0.0
S054,T002,2,0.0
S054,T002,3,0.0
S054,T002,4,0.0
S054,T002,5,0.0
S054,T002,6,1100.0
S054,T002,7,0.0
S054,T002,8,0.0
S054,T002,9,0.0
S054,T002,10,0.0
S054,T002,11,0.0
S054,T002,12,0.0
S054,T002,13,0.0
S054,T002,14,0.0
S054,T002,15,0.0
S054,T002,16,0.0
S054,T002,17,0.0
S054,T002,18,0.0
S054,T002,19,1100.0
S054,T002,20,0.0
S054,T002,21,0.0
S054,T002,22,0.0
S054,T002,23,0.0
S054,T002,24,0.0
S054,T003,1,1100.0
S054,T003,2,0.0
S054,T003,3,0.0
S054,T003,4,0.0
S054,T003,5,1100.0
S054,T003,6,0.0
S054,T003,7,0.0
S054,T003,8,0.0
S054,T003,9,0.0
S054,T003,10,0.0
S054,T003,11,0.0
S054,T003,12,0.0
S054,T003,13,0.0
S054,T003,14,0.0
S054,T003,15,0.0
S054,T003,16,1100.0
S054,T003,17,0.0
S054,T003,18,0.0
S054,T003,19,0.0
S054,T003,20,0.0
S054,T003,21,0.0
S054,T003,22,0.0
S054,T003,23,0.0
S054,T003,24,0.0
S054,T004,1,0.0
S054,T004,2,377.0
S054,T004,3,0.0
S054,T004,4,0.0
S054,T004,5,0.0
S054,T004,6,0.0
S054,T004,7,1100.0
S054,T004,8,1100.0
S054,T004,9,0.0
S054,T004,10,0.0
S054,T004,11,0.0
S054,T004,12,0.0
S054,T004,13,0.0
S054,T004,14,0.0
S054,T004,15,0.0
S054,T004,16,0.0
S054,T004,17,0.0
S054,T004,18,0.0
S054,T004,19,0.0
S054,T004,20,0.0
S054,T004,21,0.0
S054,T004,22,0.0
S054,T004,23,0.0
S054,T004,24,0.0
S054,T005,1,0.0
S054,T005,2,0.0
S054,T005,3,1100.0
S054,T005,4,1100.0
S054,T005,5,0.0
S054,T005,6,0.0
S054,T005,7,0.0
S054,T005,8,0.0
S054,T005,9,0.0
S054,T005,10,0.0
S054,T005,11,0.0
S054,T005,12,0.0
S054,T005,13,0.0
S054,T005,14,0.0
S054,T005,15,0.0
S054,T005,16,0.0
S054,T005,17,0.0
S054,T005,18,0.0
S054,T005,19,0.0
S054,T005,20,0.0
S054,T005,21,0.0
S054,T005,22,0.0
S054,T005,23,0.0
S054,T005,24,0.0
S054,T006,1,0.0
S054,T006,2,0.0
S054,T006,3,0.0
S054,T006,4,0.0
S054,T006,5,0.0
S054,T006,6,0.0
S054,T006,7,0.0
S054,T006,8,0.0
S054,T006,9,0.0
S054,T006,10,1022.0
S054,T006,11,0.0
S054,T006,12,1100.0
S054,T006,13,0.0
S054,T006,14,0.0
S054,T006,15,0.0
S054,T006,16,0.0
S054,T006,17,1100.0
S054,T006,18,0.0
S054,T006,19,0.0
S054,T006,20,0.0
S054,T006,21,0.0
S054,T006,22,0.0
S054,T006,23,0.0
S054,T006,24,0.0
S054,T007,1,0.0
S054,T007,2,0.0
S054,T007,3,0.0
S054,T007,4,0.0
S054,T007,5,0.0
S054,T007,6,0.0
S054,T007,7,0.0
S054,T007,8,0.0
S054,T007,9,1100.0
S054,T007,10,0.0
S054,T007,11,0.0
S054,T007,12,0.0
S054,T007,13,0.0
S054,T007,14,0.0
S054,T007,15,0.0
S054,T007,16,0.0
S054,T007,17,0.0
S054,T007,18,0.0
S054,T007,19,0.0
S054,T007,20,0.0
S054,T007,21,1100.0
S054,T007,22,0.0
S054,T007,23,0.0
S054,T007,24,0.0
S054,T008,1,0.0
S054,T008,2,0.0
S054,T008,3,0.0
S054,T008,4,0.0
S054,T008,5,0.0
S054,T008,6,0.0
S054,T008,7,0.0
S054,T008,8,0.0
S054,T008,9,0.0
S054,T008,10,0.0
S054,T008,11,1100.0
S054,T008,12,0.0
S054,T008,13,0.0
S054,T008,14,0.0
S054,T008,15,1100.0
S054,T008,16,0.0
S054,T008,17,0.0
S054,T008,18,1100.0
S054,T008,19,0.0
S054,T008,20,0.0
S054,T008,21,0.0
S054,T008,22,0.0
S054,T008,23,1100.0
S054,T008,24,1100.0
S385,T001,1,0.0
S385,T001,2,404.0
S385,T001,3,1136.0
S385,T001,4,1136.0
S385,T001,5,0.0
S385,T001,6,1136.0
S385,T001,7,0.0
S385,T001,8,0.0
S385,T001,9,0.0
S385,T001,10,0.0
S385,T001,11,0.0
S385,T001,12,0.0
S385,T001,13,0.0
S385,T001,14,0.0
S385,T001,15,0.0
S385,T001,16,0.0
S385,T001,17,1136.0
S385,T001,18,0.0
S385,T001,19,0.0
S385,T001,20,0.0
S385,T001,21,0.0
S385,T001,22,0.0
S385,T001,23,0.0
S385,T001,24,0.0
S385,T002,1,1136.0
S385,T002,2,0.0
S385,T002,3,0.0
S385,T002,4,0.0
S385,T002,5,0.0
S385,T002,6,0.0
S385,T002,7,0.0
S385,T002,8,0.0
S385,T002,9,0.0
S385,T002,10,0.0
S385,T002,11,0.0
S385,T002,12,0.0
S385,T002,13,0.0
S385,T002,14,0.0
S385,T002,15,0.0
S385,T002,16,0.0
S385,T002,17,0.0
S385,T002,18,0.0
S385,T002,19,0.0
S385,T002,20,0.0
S385,T002,21,0.0
S385,T002,22,0.0
S385,T002,23,0.0
S385,T002,24,332.0
S385,T003,1,0.0
S385,T003,2,0.0
S385,T003,3,0.0
S385,T003,4,0.0
S385,T003,5,0.0
S385,T003,6,0.0
S385,T003,7,0.0
S385,T003,8,0.0
S385,T003,9,0.0
S385,T003,10,0.0
S385,T003,11,0.0
S385,T003,12,0.0
S385,T003,13,0.0
S385,T003,14,1136.0
S385,T003,15,0.0
S385,T003,16,0.0
S385,T003,17,0.0
S385,T003,18,0.0
S385,T003,19,0.0
S385,T003,20,0.0
S385,T003,21,0.0
S385,T003,22,0.0
S385,T003,23,0.0
S385,T003,24,0.0
S385,T004,1,0.0
S385,T004,2,0.0
S385,T004,3,0.0
S385,T004,4,0.0
S385,T004,5,1136.0
S385,T004,6,0.0
S385,T004,7,0.0
S385,T004,8,0.0
S385,T004,9,0.0
S385,T004,10,0.0
S385,T004,11,0.0
S385,T004,12,0.0
S385,T004,13,0.0
S385,T004,14,0.0
S385,T004,15,1136.0
S385,T004,16,0.0
S385,T004,17,0.0
S385,T004,18,0.0
S385,T004,19,0.0
S385,T004,20,0.0
S385,T004,21,0.0
S385,T004,22,0.0
S385,T004,23,0.0
S385,T004,24,0.0
S385,T005,1,0.0
S385,T005,2,0.0
S385,T005,3,0.0
S385,T005,4,0.0
S385,T005,5,0.0
S385,T005,6,0.0
S385,T005,7,0.0
S385,T005,8,0.0
S385,T005,9,966.0
S385,T005,10,0.0
S385,T005,11,1136.0
S385,T005,12,0.0
S385,T005,13,0.0
S385,T005,14,0.0
S385,T005,15,0.0
S385,T005,16,0.0
S385,T005,17,0.0
S385,T005,18,1136.0
S385,T005,19,0.0
S385,T005,20,0.0
S385,T005,21,0.0
S385,T005,22,0.0
S385,T005,23,0.0
S385,T005,24,0.0
S385,T006,1,0.0
S385,T006,2,0.0
S385,T006,3,0.0
S385,T006,4,0.0
S385,T006,5,0.0
S385,T006,6,0.0
S385,T006,7,0.0
S385,T006,8,0.0
S385,T006,9,0.0
S385,T006,10,1136.0
S385,T006,11,0.0
S385,T006,12,1136.0
S385,T006,13,0.0
S385,T006,14,0.0
S385,T006,15,0.0
S385,T006,16,0.0
S385,T006,17,0.0
S385,T006,18,0.0
S385,T006,19,0.0
S385,T006,20,0.0
S385,T006,21,0.0
S385,T006,22,0.0
S385,T006,23,0.0
S385,T006,24,804.0
S385,T007,1,0.0
S385,T007,2,0.0
S385,T007,3,0.0
S385,T007,4,0.0
S385,T007,5,0.0
S385,T007,6,0.0
S385,T007,7,0.0
S385,T007,8,0.0
S385,T007,9,0.0
S385,T007,10,0.0
S385,T007,11,0.0
S385,T007,12,0.0
S385,T007,13,1136.0
S385,T007,14,0.0
S385,T007,15,0.0
S385,T007,16,0.0
S385,T007,17,0.0
S385,T007,18,0.0
S385,T007,19,0.0
S385,T007,20,0.0
S385,T007,21,0.0
S385,T007,22,0.0
S385,T007,23,0.0
S385,T007,24,0.0
S385,T008,1,0.0
S385,T008,2,0.0
S385,T008,3,0.0
S385,T008,4,0.0
S385,T008,5,0.0
S385,T008,6,0.0
S385,T008,7,0.0
S385,T008,8,1136.0
S385,T008,9,0.0
S385,T008,10,0.0
S385,T008,11,0.0
S385,T008,12,0.0
S385,T008,13,0.0
S385,T008,14,0.0
S385,T008,15,0.0
S385,T008,16,1136.0
S385,T008,17,0.0
S385,T008,18,0.0
S385,T008,19,0.0
S385,T008,20,0.0
S385,T008,21,1136.0
S385,T008,22,0.0
S385,T008,23,1136.0
S385,T008,24,0.0
S360,T001,1,0.0
S360,T001,2,0.0
S360,T001,3,0.0
S360,T001,4,0.0
S360,T001,5,0.0
S360,T001,6,0.0
S360,T001,7,0.0
S360,T001,8,0.0
S360,T001,9,0.0
S360,T001,10,1131.0
S360,T001,11,1131.0
S360,T001,12,0.0
S360,T001,13,0.0
S360,T001,14,0.0
S360,T001,15,0.0
S360,T001,16,0.0
S360,T001,17,0.0
S360,T001,18,0.0
S360,T001,19,0.0
S360,T001,20,0.0
S360,T001,21,0.0
S360,T001,22,0.0
